Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Precipitation ("")","Total Snow Depth ("")","24 Hour Snow ("")"
2016-07-24 19:00,13.26,58.58,85.6,0.0,7.444,34.0
2016-07-24 18:00,13.26,61.73,77.85,0.0,10.53,33.93
2016-07-24 17:00,13.26,65.6,66.84,0.0,9.9,34.13
2016-07-24 16:00,13.26,70.33,59.07,0.0,7.398,34.2
2016-07-24 15:00,13.26,74.57,48.13,0.0,10.67,34.66
2016-07-24 14:00,13.25,74.55,52.51,0.0,9.11,35.26
2016-07-24 13:00,13.25,74.31,51.49,0.0,9.51,35.79
2016-07-24 12:00,13.25,73.12,53.26,0.0,9.46,36.12
2016-07-24 11:00,13.26,72.03,52.18,0.0,5.665,36.72
2016-07-24 10:00,13.26,73.01,47.93,0.0,5.783,36.66
2016-07-24 09:00,13.27,68.05,50.37,0.0,11.59,36.59
2016-07-24 08:00,13.27,63.71,61.13,0.0,11.45,36.46
2016-07-24 07:00,13.27,53.27,89.0,0.0,9.87,36.59
2016-07-24 06:00,13.28,46.96,96.6,0.0,11.91,36.33
2016-07-24 05:00,13.27,46.47,95.7,0.0,11.58,36.33
2016-07-24 04:00,13.27,46.35,95.3,0.0,12.11,36.52
2016-07-24 03:00,13.27,47.19,94.3,0.0,11.42,36.39
2016-07-24 02:00,13.27,50.96,93.6,0.0,11.68,36.46
2016-07-24 01:00,13.27,50.71,94.8,0.0,10.49,36.32
2016-07-24 00:00,13.27,50.59,94.7,0.0,9.02,36.32
2016-07-23 23:00,13.27,50.11,94.4,0.0,9.42,36.26
2016-07-23 22:00,13.27,49.5,94.5,0.0,11.88,36.32
2016-07-23 21:00,13.27,50.59,93.3,0.0,11.35,36.13
2016-07-23 20:00,13.27,51.68,92.3,0.0,10.82,36.32
2016-07-23 19:00,13.27,52.89,89.1,0.0,11.06,36.32
2016-07-23 18:00,13.26,56.52,82.9,0.0,11.49,36.19
2016-07-23 17:00,13.26,58.81,71.84,0.0,11.52,36.19
2016-07-23 16:00,13.27,61.85,64.96,0.0,10.27,36.46
2016-07-23 15:00,13.27,64.28,60.5,0.0,11.0,36.46
2016-07-23 14:00,13.27,62.69,65.36,0.0,10.15,36.72
2016-07-23 13:00,13.27,63.67,61.38,0.0,8.2,36.92
2016-07-23 12:00,13.27,59.18,72.32,0.0,10.53,36.99
2016-07-23 11:00,13.27,58.22,75.91,0.0,6.308,36.99
2016-07-23 10:00,13.27,56.64,79.42,0.0,6.706,36.92
2016-07-23 09:00,13.27,55.2,82.1,0.0,11.25,36.99
2016-07-23 08:00,13.27,52.53,89.8,0.0,6.977,36.99
2016-07-23 07:00,13.27,50.71,95.3,0.0,8.49,36.92
2016-07-23 06:00,13.27,49.98,98.0,0.0,11.28,37.06
2016-07-23 05:00,13.27,49.5,98.0,0.0,10.89,36.99
2016-07-23 04:00,13.27,49.38,98.2,0.0,11.28,36.86
2016-07-23 03:00,13.27,49.74,97.5,0.01,8.29,36.79
2016-07-23 02:00,13.27,50.47,97.1,0.0,8.29,36.92
2016-07-23 01:00,13.27,50.71,96.6,0.0,10.42,36.72
2016-07-23 00:00,13.27,51.2,96.7,0.0,9.09,36.86
2016-07-22 23:00,13.27,51.44,96.5,0.0,11.09,36.72
2016-07-22 22:00,13.27,51.93,96.1,0.0,8.69,36.79
2016-07-22 21:00,13.27,52.17,94.9,0.0,10.56,36.86
2016-07-22 20:00,13.27,52.29,94.6,0.0,10.37,36.86
2016-07-22 19:00,13.27,52.52,92.9,0.0,9.25,36.86
2016-07-22 18:00,13.27,53.37,93.8,0.0,8.46,36.79
2016-07-22 17:00,13.27,53.5,93.1,0.0,9.26,36.86
2016-07-22 16:00,13.27,55.32,91.3,0.0,8.73,36.79
2016-07-22 15:00,13.27,53.74,92.9,0.0,7.532,36.79
2016-07-22 14:00,13.27,52.89,94.2,0.0,7.798,36.86
2016-07-22 13:00,13.27,52.64,93.8,0.02,10.46,36.92
2016-07-22 12:00,13.28,53.37,90.8,0.0,10.79,36.79
2016-07-22 11:00,13.27,53.74,87.4,0.0,10.46,36.72
2016-07-22 10:00,13.27,53.13,90.4,0.0,10.99,36.59
2016-07-22 09:00,13.27,52.77,91.9,0.0,6.532,36.86
2016-07-22 08:00,13.28,52.65,94.3,0.0,10.64,36.59
2016-07-22 07:00,13.27,52.41,94.8,0.0,10.43,36.72
2016-07-22 06:00,13.27,52.05,95.5,0.01,6.916,36.46
2016-07-22 05:00,13.27,52.04,95.4,0.0,8.72,36.32
2016-07-22 04:00,13.27,53.02,93.5,0.0,11.18,36.32
2016-07-22 03:00,13.27,53.62,94.6,0.0,7.599,36.32
2016-07-22 02:00,13.27,54.1,93.5,0.0,7.666,36.06
2016-07-22 01:00,13.27,55.81,88.9,0.0,9.59,35.93
2016-07-22 00:00,13.27,54.6,94.3,0.0,10.9,35.86
2016-07-21 23:00,13.27,53.87,93.5,0.0,7.772,35.86
2016-07-21 22:00,13.27,54.1,91.7,0.0,8.79,35.93
2016-07-21 21:00,13.26,55.08,89.5,0.0,10.32,35.93
2016-07-21 20:00,13.27,56.76,84.4,0.0,9.36,35.66
2016-07-21 19:00,13.26,60.27,81.2,0.0,8.74,35.53
2016-07-21 18:00,13.26,63.07,73.06,0.0,7.075,35.53
2016-07-21 17:00,13.27,66.35,53.95,0.0,7.407,35.39
2016-07-21 16:00,13.26,66.23,59.76,0.0,6.146,35.13
2016-07-21 15:00,13.26,65.11,81.7,0.0,8.44,35.13
2016-07-21 14:00,13.26,69.48,58.32,0.0,10.32,35.39
2016-07-21 13:00,13.26,71.54,55.76,0.0,10.32,35.53
2016-07-21 12:00,13.26,73.83,49.94,0.0,7.569,36.06
2016-07-21 11:00,13.25,76.38,44.81,0.0,6.721,36.59
2016-07-21 10:00,13.26,78.96,31.86,0.0,7.26,36.92
2016-07-21 09:00,13.26,71.94,45.64,0.0,10.26,36.92
2016-07-21 08:00,13.27,66.61,53.62,0.0,10.36,36.79
2016-07-21 07:00,13.27,56.92,87.0,0.0,10.02,36.59
2016-07-21 06:00,13.27,50.35,92.8,0.0,8.43,36.66
2016-07-21 05:00,13.27,49.14,92.4,0.0,6.891,36.72
2016-07-21 04:00,13.27,48.4,91.7,0.0,10.82,36.66
2016-07-21 03:00,13.27,49.01,90.3,0.0,8.16,36.46
2016-07-21 02:00,13.27,49.26,90.6,0.0,10.62,36.46
2016-07-21 01:00,13.27,50.35,90.5,0.0,7.828,36.32
2016-07-21 00:00,13.27,50.59,91.3,0.0,8.09,36.26
2016-07-20 23:00,13.26,51.44,91.1,0.0,10.95,36.19
2016-07-20 22:00,13.27,52.42,89.7,0.0,7.895,36.06
2016-07-20 21:00,13.27,53.14,87.8,0.0,7.904,35.99
2016-07-20 20:00,13.27,54.47,85.9,0.0,8.46,35.93
2016-07-20 19:00,13.26,56.4,82.0,0.0,8.97,35.93
2016-07-20 18:00,13.26,59.3,75.08,0.0,7.274,35.79
2016-07-20 17:00,13.26,62.56,66.84,0.0,8.57,35.92
2016-07-20 16:00,13.26,68.38,53.12,0.0,4.677,36.26
2016-07-20 15:00,13.26,71.18,48.47,0.0,8.99,36.59
2016-07-20 14:00,13.26,69.47,43.4,0.0,4.957,36.99
2016-07-20 13:00,13.26,70.33,47.39,0.0,5.396,37.45
2016-07-20 12:00,13.25,69.61,47.93,0.0,4.455,37.78
2016-07-20 11:00,13.26,66.82,51.65,0.0,6.78,37.92
2016-07-20 10:00,13.26,64.87,55.83,0.0,5.65,37.92
2016-07-20 09:00,13.27,63.81,60.84,0.0,8.91,37.79
2016-07-20 08:00,13.27,59.45,75.31,0.0,7.798,37.59
2016-07-20 07:00,13.27,54.12,92.8,0.0,6.033,37.52
2016-07-20 06:00,13.27,47.69,97.2,0.0,10.12,37.59
2016-07-20 05:00,13.27,46.84,97.6,0.0,8.12,37.59
2016-07-20 04:00,13.27,46.35,96.6,0.0,10.38,37.59
2016-07-20 03:00,13.27,46.7,95.2,0.0,10.35,37.52
2016-07-20 02:00,13.27,48.16,94.6,0.0,10.55,37.52
2016-07-20 01:00,13.27,49.26,95.7,0.0,10.55,37.52
2016-07-20 00:00,13.27,49.98,94.6,0.0,9.76,37.52
2016-07-19 23:00,13.27,50.11,95.3,0.0,7.163,37.45
2016-07-19 22:00,13.27,49.98,94.0,0.0,10.69,37.39
2016-07-19 21:00,13.27,50.23,93.1,0.0,10.75,37.32
2016-07-19 20:00,13.27,51.67,91.7,0.0,8.12,37.45
2016-07-19 19:00,13.27,54.1,88.2,0.0,9.54,37.32
2016-07-19 18:00,13.27,56.4,84.4,0.0,10.1,37.39
2016-07-19 17:00,13.27,59.54,78.06,0.0,9.6,37.59
2016-07-19 16:00,13.27,62.69,61.64,0.0,7.909,37.72
2016-07-19 15:00,13.27,64.52,58.07,0.0,7.421,37.98
2016-07-19 14:00,13.27,63.54,60.83,0.0,6.292,37.92
2016-07-19 13:00,13.26,64.4,62.26,0.0,8.6,37.98
2016-07-19 12:00,13.27,61.97,70.22,0.0,7.606,38.05
2016-07-19 11:00,13.27,60.15,72.79,0.0,5.281,37.98
2016-07-19 10:00,13.27,60.03,76.64,0.0,10.0,38.12
2016-07-19 09:00,13.27,56.52,83.7,0.0,9.83,38.18
2016-07-19 08:00,13.27,54.35,90.3,0.0,6.469,37.99
2016-07-19 07:00,13.27,52.04,96.1,0.0,9.38,38.05
2016-07-19 06:00,13.27,51.44,96.5,0.0,9.1,38.19
2016-07-19 05:00,13.27,50.95,97.6,0.0,4.787,38.05
2016-07-19 04:00,13.27,51.57,98.2,0.0,9.76,37.85
2016-07-19 03:00,13.27,51.19,98.4,0.0,6.114,37.79
2016-07-19 02:00,13.27,51.55,98.3,0.0,8.91,37.92
2016-07-19 01:00,13.27,52.77,97.6,0.0,9.86,37.79
2016-07-19 00:00,13.27,52.53,97.8,0.0,6.669,37.79
2016-07-18 23:00,13.27,52.77,97.2,0.0,5.938,37.92
2016-07-18 22:00,13.26,53.37,97.2,0.0,7.2,37.72
2016-07-18 21:00,13.27,53.62,97.0,0.01,5.074,37.99
2016-07-18 20:00,13.27,54.35,97.1,0.0,6.935,37.92
2016-07-18 19:00,13.27,54.47,95.9,0.0,6.07,37.85
2016-07-18 18:00,13.27,55.43,93.7,0.0,5.365,37.85
2016-07-18 17:00,13.27,56.15,93.2,0.0,5.044,37.65
2016-07-18 16:00,13.27,57.49,88.8,0.0,5.112,37.65
2016-07-18 15:00,13.27,57.0,92.4,0.01,4.646,37.72
2016-07-18 14:00,13.27,55.32,97.1,0.0,4.544,37.52
2016-07-18 13:00,13.27,55.68,96.5,0.05,4.477,37.65
2016-07-18 12:00,13.27,55.2,97.6,0.13,3.146,37.72
2016-07-18 11:00,13.27,55.56,96.8,0.15,4.494,37.59
2016-07-18 10:00,13.27,56.27,93.5,0.02,7.438,37.65
2016-07-18 09:00,13.27,59.07,86.2,0.0,8.5,37.65
2016-07-18 08:00,13.27,58.59,86.6,0.0,6.772,37.52
2016-07-18 07:00,13.27,57.39,86.9,0.0,6.536,37.52
2016-07-18 06:00,13.27,52.17,95.1,0.0,9.96,37.45
2016-07-18 05:00,13.27,52.42,94.7,0.0,6.166,37.72
2016-07-18 04:00,13.27,50.59,93.0,0.0,9.49,37.32
2016-07-18 03:00,13.27,51.32,94.6,0.0,10.15,37.32
2016-07-18 02:00,13.27,49.98,94.5,0.0,9.89,37.32
2016-07-18 01:00,13.27,50.71,93.9,0.0,10.09,37.19
2016-07-18 00:00,13.27,52.16,93.8,0.0,6.267,37.19
2016-07-17 23:00,13.27,54.1,92.3,0.0,9.53,37.12
2016-07-17 22:00,13.27,55.44,92.0,0.0,6.935,36.99
2016-07-17 21:00,13.27,55.2,92.6,0.0,9.26,36.99
2016-07-17 20:00,13.27,55.68,91.7,0.0,8.33,36.99
2016-07-17 19:00,13.27,55.55,91.2,0.0,9.7,36.92
2016-07-17 18:00,13.27,58.09,88.7,0.0,7.869,37.05
2016-07-17 17:00,13.27,61.12,84.0,0.0,8.4,36.99
2016-07-17 16:00,13.27,61.85,80.9,0.0,3.152,37.05
2016-07-17 15:00,13.27,59.79,86.4,0.0,6.592,37.39
2016-07-17 14:00,13.26,60.88,84.5,0.0,4.149,37.19
2016-07-17 13:00,13.27,60.99,80.8,0.0,7.562,37.39
2016-07-17 12:00,13.26,62.79,75.94,0.0,5.814,37.72
2016-07-17 11:00,13.26,69.72,58.12,0.0,6.141,38.05
2016-07-17 10:00,13.26,69.97,51.51,0.0,4.853,38.32
2016-07-17 09:00,13.27,66.23,61.18,0.0,8.0,38.25
2016-07-17 08:00,13.27,62.72,68.01,0.0,8.03,38.25
2016-07-17 07:00,13.28,57.39,81.2,0.0,8.06,38.05
2016-07-17 06:00,13.27,52.65,92.4,0.0,9.39,37.99
2016-07-17 05:00,13.27,52.4,94.6,0.0,9.66,37.85
2016-07-17 04:00,13.27,52.16,95.5,0.0,9.66,38.05
2016-07-17 03:00,13.27,52.65,94.3,0.0,7.995,37.79
2016-07-17 02:00,13.27,52.53,94.3,0.0,7.054,37.65
2016-07-17 01:00,13.27,52.16,94.0,0.0,9.13,37.72
2016-07-17 00:00,13.27,53.13,93.3,0.0,7.799,37.52
2016-07-16 23:00,13.27,53.5,93.7,0.0,9.53,37.45
2016-07-16 22:00,13.27,53.86,92.4,0.0,9.06,37.85
2016-07-16 21:00,13.27,54.1,92.7,0.0,8.06,37.52
2016-07-16 20:00,13.27,53.98,91.4,0.0,7.466,37.52
2016-07-16 19:00,13.27,55.55,88.5,0.0,9.16,37.59
2016-07-16 18:00,13.27,57.97,77.25,0.0,7.784,37.52
2016-07-16 17:00,13.27,59.3,73.8,0.0,9.27,37.65
2016-07-16 16:00,13.27,59.78,72.25,0.0,7.075,37.92
2016-07-16 15:00,13.27,60.39,71.98,0.0,8.47,37.79
2016-07-16 14:00,13.27,59.91,72.52,0.0,7.533,37.92
2016-07-16 13:00,13.27,60.63,70.09,0.0,4.949,38.25
2016-07-16 12:00,13.27,62.34,67.93,0.0,7.806,38.12
2016-07-16 11:00,13.27,61.61,67.25,0.0,6.539,38.12
2016-07-16 10:00,13.27,58.34,77.6,0.0,6.706,37.92
2016-07-16 09:00,13.27,54.1,87.9,0.0,7.001,37.99
2016-07-16 08:00,13.27,51.44,92.7,0.0,6.169,37.99
2016-07-16 07:00,13.27,50.35,95.1,0.0,8.76,37.79
2016-07-16 06:00,13.27,49.98,96.0,0.0,9.22,37.79
2016-07-16 05:00,13.27,50.84,96.0,0.0,8.89,37.92
2016-07-16 04:00,13.27,51.2,94.4,0.0,6.701,37.72
2016-07-16 03:00,13.27,51.68,94.0,0.0,5.372,37.72
2016-07-16 02:00,13.27,51.68,93.7,0.0,6.435,37.72
2016-07-16 01:00,13.27,51.68,93.2,0.0,8.58,37.72
2016-07-16 00:00,13.27,52.28,89.8,0.0,9.51,37.65
2016-07-15 23:00,13.27,52.65,87.7,0.0,6.201,37.65
2016-07-15 22:00,13.27,52.52,87.1,0.0,7.728,37.59
2016-07-15 21:00,13.27,52.65,86.1,0.0,7.992,37.52
2016-07-15 20:00,13.27,53.25,83.3,0.0,5.805,37.59
2016-07-15 19:00,13.27,54.83,77.61,0.0,8.68,37.59
2016-07-15 18:00,13.27,56.52,69.29,0.0,8.5,37.72
2016-07-15 17:00,13.27,56.52,70.1,0.0,7.503,37.65
2016-07-15 16:00,13.27,57.98,66.45,0.0,4.048,37.99
2016-07-15 15:00,13.27,57.61,67.4,0.0,7.105,37.92
2016-07-15 14:00,13.27,57.86,66.39,0.0,5.51,37.92
2016-07-15 13:00,13.27,57.23,66.71,0.0,7.068,38.05
2016-07-15 12:00,13.27,57.13,66.86,0.0,6.71,38.05
2016-07-15 11:00,13.27,57.24,65.23,0.0,7.574,38.12
2016-07-15 10:00,13.27,58.46,62.94,0.0,6.373,38.05
2016-07-15 09:00,13.27,55.08,67.81,0.0,2.681,37.99
2016-07-15 08:00,13.27,51.44,83.4,0.0,8.89,37.99
2016-07-15 07:00,13.27,49.38,91.0,0.0,6.632,37.85
2016-07-15 06:00,13.27,49.26,90.4,0.0,7.429,37.79
2016-07-15 05:00,13.27,50.23,78.16,0.0,6.964,37.79
2016-07-15 04:00,13.27,48.65,87.7,0.0,5.561,37.65
2016-07-15 03:00,13.28,47.57,89.9,0.0,8.46,37.85
2016-07-15 02:00,13.27,47.43,91.1,0.0,8.75,37.39
2016-07-15 01:00,13.27,48.04,93.7,0.0,9.49,37.32
2016-07-15 00:00,13.27,49.61,90.2,0.0,8.5,37.52
2016-07-14 23:00,13.27,53.5,67.82,0.0,7.923,37.39
2016-07-14 22:00,13.27,51.92,89.3,0.0,7.333,37.25
2016-07-14 21:00,13.27,53.25,86.7,0.0,7.931,37.25
2016-07-14 20:00,13.27,55.31,78.82,0.0,7.28,37.32
2016-07-14 19:00,13.26,56.76,71.59,0.0,5.443,37.19
2016-07-14 18:00,13.26,57.73,67.8,0.0,7.985,37.19
2016-07-14 17:00,13.26,60.27,58.54,0.0,7.54,37.52
2016-07-14 16:00,13.26,63.17,52.19,0.0,6.647,37.72
2016-07-14 15:00,13.26,66.45,46.65,0.0,5.783,38.05
2016-07-14 14:00,13.26,66.57,48.61,0.0,3.923,38.45
2016-07-14 13:00,13.26,65.36,50.97,0.0,5.783,38.85
2016-07-14 12:00,13.26,66.09,51.24,0.0,5.252,39.05
2016-07-14 11:00,13.27,65.72,51.85,0.0,5.915,39.11
2016-07-14 10:00,13.27,64.04,56.05,0.0,5.733,39.05
2016-07-14 09:00,13.27,59.7,64.84,0.0,7.067,38.92
2016-07-14 08:00,13.27,56.06,75.93,0.0,6.897,38.72
2016-07-14 07:00,13.28,53.04,87.8,0.0,5.331,38.72
2016-07-14 06:00,13.28,44.41,97.2,0.0,8.18,38.72
2016-07-14 05:00,13.28,43.92,97.2,0.0,7.517,38.65
2016-07-14 04:00,13.28,43.68,97.2,0.0,7.326,38.65
2016-07-14 03:00,13.28,43.31,96.6,0.0,8.45,38.85
2016-07-14 02:00,13.28,44.04,97.4,0.0,7.857,38.65
2016-07-14 01:00,13.28,44.65,96.4,0.0,6.787,38.59
2016-07-14 00:00,13.28,45.38,95.9,0.0,8.72,38.59
2016-07-13 23:00,13.27,46.11,94.7,0.0,8.06,38.52
2016-07-13 22:00,13.27,46.95,94.0,0.0,8.66,38.52
2016-07-13 21:00,13.27,47.92,93.5,0.0,6.898,38.59
2016-07-13 20:00,13.27,49.26,93.0,0.0,7.363,38.52
2016-07-13 19:00,13.27,51.31,89.6,0.0,8.13,38.65
2016-07-13 18:00,13.26,53.61,87.3,0.0,6.897,38.65
2016-07-13 17:00,13.27,56.75,81.4,0.0,8.47,38.91
2016-07-13 16:00,13.27,59.78,77.11,0.0,4.286,38.91
2016-07-13 15:00,13.27,63.06,65.15,0.0,2.971,39.31
2016-07-13 14:00,13.27,60.76,71.51,0.0,7.209,39.58
2016-07-13 13:00,13.27,63.53,62.78,0.0,5.518,39.64
2016-07-13 12:00,13.27,63.54,64.01,0.0,5.485,39.78
2016-07-13 11:00,13.27,59.78,73.94,0.0,6.211,39.71
2016-07-13 10:00,13.27,55.67,86.6,0.0,7.702,39.71
2016-07-13 09:00,13.28,53.37,90.7,0.0,7.666,39.71
2016-07-13 08:00,13.28,52.4,92.8,0.0,7.794,39.65
2016-07-13 07:00,13.27,51.2,95.5,0.0,7.496,39.78
2016-07-13 06:00,13.27,49.74,97.1,0.0,7.363,39.72
2016-07-13 05:00,13.28,49.74,97.5,0.0,5.967,39.65
2016-07-13 04:00,13.27,49.26,97.3,0.01,7.429,39.65
2016-07-13 03:00,13.27,49.74,98.0,0.01,8.29,39.58
2016-07-13 02:00,13.28,49.98,98.1,0.0,7.429,39.52
2016-07-13 01:00,13.27,50.22,98.1,0.01,3.978,39.38
2016-07-13 00:00,13.27,51.07,97.5,0.06,7.254,39.38
2016-07-12 23:00,13.27,51.92,96.3,0.06,5.924,39.52
2016-07-12 22:00,13.27,52.16,95.8,0.01,5.938,39.71
2016-07-12 21:00,13.27,52.52,95.8,0.0,4.01,39.51
2016-07-12 20:00,13.28,53.13,95.2,0.01,6.203,39.71
2016-07-12 19:00,13.28,53.5,93.7,0.0,6.203,39.51
2016-07-12 18:00,13.27,54.34,90.8,0.0,4.143,39.58
2016-07-12 17:00,13.27,54.45,89.0,0.0,6.041,39.78
2016-07-12 16:00,13.26,58.57,67.52,0.0,5.148,39.71
2016-07-12 15:00,13.27,58.58,70.63,0.0,7.668,39.78
2016-07-12 14:00,13.27,58.83,66.59,0.0,5.51,39.85
2016-07-12 13:00,13.27,59.44,65.64,0.0,7.038,39.78
2016-07-12 12:00,13.28,57.25,78.41,0.0,6.9,39.78
2016-07-12 11:00,13.28,55.43,84.5,0.0,5.831,39.58
2016-07-12 10:00,13.27,54.22,84.5,0.0,6.014,39.71
2016-07-12 09:00,13.27,53.86,86.7,0.0,5.805,39.71
2016-07-12 08:00,13.28,52.64,88.6,0.0,7.732,39.78
2016-07-12 07:00,13.28,51.92,89.0,0.0,6.721,39.65
2016-07-12 06:00,13.28,50.71,92.3,0.0,5.568,39.65
2016-07-12 05:00,13.27,49.98,93.4,0.0,7.429,39.72
2016-07-12 04:00,13.27,49.26,95.4,0.0,3.241,39.78
2016-07-12 03:00,13.27,49.01,95.2,0.0,5.103,39.52
2016-07-12 02:00,13.27,49.13,94.8,0.0,6.765,39.65
2016-07-12 01:00,13.28,50.11,93.4,0.0,7.562,39.72
2016-07-12 00:00,13.27,50.11,94.4,0.0,5.834,39.72
2016-07-11 23:00,13.28,50.47,92.3,0.0,6.632,39.65
2016-07-11 22:00,13.27,51.31,91.4,0.0,8.11,39.78
2016-07-11 21:00,13.27,51.67,89.6,0.0,5.472,39.85
2016-07-11 20:00,13.27,52.64,87.3,0.0,7.666,39.78
2016-07-11 19:00,13.27,54.1,79.57,0.0,6.341,39.71
2016-07-11 18:00,13.27,55.42,77.8,0.0,7.038,39.98
2016-07-11 17:00,13.27,57.48,71.31,0.0,4.407,39.98
2016-07-11 16:00,13.27,58.09,69.55,0.0,5.746,40.24
2016-07-11 15:00,13.27,60.03,66.17,0.0,7.208,40.24
2016-07-11 14:00,13.27,58.33,70.9,0.0,3.753,40.24
2016-07-11 13:00,13.27,58.46,72.19,0.0,6.772,40.24
2016-07-11 12:00,13.27,54.7,78.21,0.0,6.363,40.44
2016-07-11 11:00,13.27,53.24,81.0,0.0,7.097,40.24
2016-07-11 10:00,13.27,53.37,83.8,0.0,5.406,40.51
2016-07-11 09:00,13.28,50.23,90.4,0.0,7.097,40.25
2016-07-11 08:00,13.28,48.53,93.4,0.0,6.299,40.38
2016-07-11 07:00,13.28,47.07,97.3,0.01,5.236,40.25
2016-07-11 06:00,13.28,46.82,97.3,0.01,4.637,40.25
2016-07-11 05:00,13.28,48.16,96.1,0.0,6.632,40.25
2016-07-11 04:00,13.28,48.65,97.1,0.0,7.762,40.45
2016-07-11 03:00,13.28,49.38,97.3,0.0,7.163,40.31
2016-07-11 02:00,13.27,49.26,97.7,0.01,6.565,40.18
2016-07-11 01:00,13.27,49.62,97.6,0.01,5.635,40.38
2016-07-11 00:00,13.27,49.86,97.3,0.0,7.363,40.18
2016-07-10 23:00,13.27,49.86,96.7,0.04,6.366,40.25
2016-07-10 22:00,13.28,49.86,94.6,0.03,5.768,40.25
2016-07-10 21:00,13.28,49.38,92.6,0.0,6.432,40.11
2016-07-10 20:00,13.27,50.47,89.1,0.0,7.837,40.05
2016-07-10 19:00,13.27,51.67,86.2,0.0,5.869,40.18
2016-07-10 18:00,13.27,52.77,79.64,0.0,7.333,40.38
2016-07-10 17:00,13.27,54.22,74.1,0.0,6.735,39.98
2016-07-10 16:00,13.27,54.22,73.96,0.0,4.608,40.18
2016-07-10 15:00,13.28,53.86,75.11,0.0,7.2,40.25
2016-07-10 14:00,13.27,54.59,73.96,0.0,7.466,40.11
2016-07-10 13:00,13.26,54.34,73.68,0.0,6.289,40.11
2016-07-10 12:00,13.28,53.86,80.8,0.0,4.741,40.31
2016-07-10 11:00,13.28,51.79,92.6,0.04,3.811,40.25
2016-07-10 10:00,13.28,53.37,78.15,0.0,5.14,40.38
2016-07-10 09:00,13.28,51.44,87.7,0.0,5.836,40.11
2016-07-10 08:00,13.28,50.83,87.3,0.02,5.649,40.25
2016-07-10 07:00,13.28,50.71,89.2,0.0,6.698,40.25
2016-07-10 06:00,13.28,49.62,93.0,0.0,7.429,40.31
2016-07-10 05:00,13.28,48.65,94.5,0.0,7.163,40.11
2016-07-10 04:00,13.28,48.16,96.1,0.0,6.366,40.05
2016-07-10 03:00,13.28,48.16,95.5,0.0,7.496,39.98
2016-07-10 02:00,13.28,47.8,95.3,0.0,7.163,39.98
2016-07-10 01:00,13.28,47.92,95.2,0.0,7.629,39.85
2016-07-10 00:00,13.28,48.89,94.7,0.0,6.964,39.98
2016-07-09 23:00,13.28,49.38,95.2,0.0,6.964,39.65
2016-07-09 22:00,13.28,48.89,94.1,0.0,4.172,39.72
2016-07-09 21:00,13.28,48.65,93.2,0.0,6.565,39.72
2016-07-09 20:00,13.28,48.77,91.1,0.0,6.632,39.85
2016-07-09 19:00,13.28,51.55,88.3,0.0,7.001,39.71
2016-07-09 18:00,13.28,54.1,84.0,0.0,4.548,39.98
2016-07-09 17:00,13.27,54.94,73.27,0.0,4.845,39.85
2016-07-09 16:00,13.27,55.79,74.76,0.0,6.706,39.78
2016-07-09 15:00,13.28,53.84,87.3,0.0,3.582,39.85
2016-07-09 14:00,13.28,56.76,79.42,0.0,5.916,39.78
2016-07-09 13:00,13.28,56.88,74.83,0.0,6.373,39.85
2016-07-09 12:00,13.28,53.86,84.6,0.0,6.868,39.78
2016-07-09 11:00,13.28,52.52,85.5,0.0,6.404,40.05
2016-07-09 10:00,13.28,53.62,86.6,0.0,6.602,39.98
2016-07-09 09:00,13.28,51.68,86.6,0.0,6.531,39.78
2016-07-09 08:00,13.28,51.2,92.7,0.0,6.831,39.78
2016-07-09 07:00,13.28,49.26,95.4,0.0,3.374,39.72
2016-07-09 06:00,13.26,49.38,97.8,0.02,5.635,39.98
2016-07-09 05:00,13.27,47.92,98.2,0.0,6.831,39.85
2016-07-09 04:00,13.26,47.43,97.8,0.0,6.698,39.91
2016-07-09 03:00,13.27,48.04,97.8,0.0,4.106,39.78
2016-07-09 02:00,13.27,48.53,98.2,0.02,3.441,39.72
2016-07-09 01:00,13.27,48.77,97.6,0.21,2.643,39.52
2016-07-09 00:00,13.27,49.62,97.8,0.15,5.568,39.65
2016-07-08 23:00,13.27,50.71,96.3,0.0,5.444,39.58
2016-07-08 22:00,13.27,51.93,94.7,0.0,5.91,39.32
2016-07-08 21:00,13.27,51.93,94.4,0.0,6.435,39.38
2016-07-08 20:00,13.27,51.8,94.2,0.0,5.793,39.18
2016-07-08 19:00,13.27,52.64,91.4,0.0,4.741,39.18
2016-07-08 18:00,13.27,55.55,91.4,0.0,4.779,39.11
2016-07-08 17:00,13.27,57.0,86.3,0.0,5.842,39.31
2016-07-08 16:00,13.27,57.73,85.4,0.0,5.05,39.18
2016-07-08 15:00,13.27,57.36,87.7,0.0,4.926,39.38
2016-07-08 14:00,13.27,57.61,86.0,0.0,3.523,39.31
2016-07-08 13:00,13.27,58.1,86.5,0.0,3.25,39.18
2016-07-08 12:00,13.27,56.28,91.1,0.0,5.576,39.25
2016-07-08 11:00,13.28,54.82,94.0,0.01,3.774,39.25
2016-07-08 10:00,13.28,54.83,94.8,0.02,5.273,39.25
2016-07-08 09:00,13.28,54.59,93.6,0.0,3.146,39.18
2016-07-08 08:00,13.27,54.71,95.6,0.0,5.273,39.32
2016-07-08 07:00,13.27,53.37,97.9,0.0,4.342,39.18
